id,verse_id,author,text,source
66498,31997,"Haydock (Revised)","Idolatry led to horrific practices, including the sacrifice of children and hidden, impure rituals performed in darkness.","Scholarly Modern Commentary"
66499,32002,"Haydock (Revised)","Such practices often led to a form of madness or delusion. Those who do not believe in the true God can give no real security with an oath, as they have no respect for the sacred.","Scholarly Modern Commentary"
66500,32005,"Haydock (Revised)","God is the one who ultimately punishes perjury, as He hears even when an idol cannot.","Scholarly Modern Commentary"
66501,32006,"Haydock (Revised)","Because of His mercy, God governs all things justly, including the punishment of those who transgress.","Scholarly Modern Commentary"
66502,32009,"Haydock (Revised)","After the return from captivity, the Jews had a profound abhorrence for idolatry. The art of painting, which can be used to deceive the senses, was seen as a 'fruitless labor' when misused for false worship.","Scholarly Modern Commentary"
66503,32015,"Haydock (Revised)","At the end of life, those who trusted in material things will be abandoned by the very items they worshiped.","Scholarly Modern Commentary"
66504,32016,"Haydock (Revised)","God is the source of both life and the rational soul.","Scholarly Modern Commentary"
66505,32017,"Haydock (Revised)","Worldlings wrongly believe that gain is the only meaning of life. Our physical occupations are like the activities of children—transitory and eventually abandoned.","Scholarly Modern Commentary"
66506,32019,"Haydock (Revised)","In their pride, those who reject God often threaten more than they can ever perform and treat images as if they were living beings.","Scholarly Modern Commentary"
66507,32024,"Haydock (Revised)","Worshiping beasts is particularly degrading, as it is a claim for oneself of the praise that belongs only to the Creator.","Scholarly Modern Commentary"
66508,32025,"Haydock (Revised)","The Egyptians were famously punished by the very animals they worshiped—insects, frogs, and locusts.","Scholarly Modern Commentary"
66509,32026,"Haydock (Revised)","Even when God provided quails to the Israelites in His anger, He still treated them as a father treats children, seeking their correction.","Scholarly Modern Commentary"
66510,32027,"Haydock (Revised)","The Egyptians were restrained from even necessary food by the very pests sent to plague them, while the Israelites were given quails as a new form of nourishment.","Scholarly Modern Commentary"
66511,32030,"Haydock (Revised)","The 'sign of salvation'—the brazen serpent—was an emblem of Christ. It had no power in itself but served as a token of God’s favor to those who obeyed His command.","Scholarly Modern Commentary"
66512,32036,"Haydock (Revised)","The remedy provided by God was not naturally efficacious; its power came from His word. Every spiritual wound has its medicine in the Scriptures.","Scholarly Modern Commentary"
66513,32041,"Haydock (Revised)","During the plagues in Egypt, fire and hail mingled in a way that defied nature—the water seemed to nourish the flames as they destroyed the land.","Scholarly Modern Commentary"
66514,32042,"Haydock (Revised)","The Egyptians were unable to banish the pests even with fire, forcing their own magicians to admit a miracle was at work.","Scholarly Modern Commentary"
66515,32044,"Haydock (Revised)","God provided 'bread from heaven'—manna—which is poetically called the 'food of angels' to denote its excellence.","Scholarly Modern Commentary"
66516,32045,"Haydock (Revised)","This sustenance had its own substance but also seemed to adapt to the desire of the faithful, a concept that mirrors the spiritual experience of the Eucharist. Those who were unfaithful found it less satisfying, as they were focused on their own fancies.","Scholarly Modern Commentary"
66517,32050,"Haydock (Revised)","Humans are not supported by physical food alone, but by every word that comes from God.","Scholarly Modern Commentary"
66518,32052,"Haydock (Revised)","Favors must be sought with diligence; just as manna had to be gathered before the sun rose.","Scholarly Modern Commentary"
66519,32053,"Haydock (Revised)","Those who are ungrateful or negligent will find their hopes frustrated, just as the wicked cannot expect salvation without a sincere change of character. Ingratitude stops the very fountain of grace.","Scholarly Modern Commentary"
66520,32054,"Haydock (Revised)","The Egyptians were justly punished with a horrible darkness, a reflection of the 'dark' and cruel policy they had pursued against the Hebrews.","Scholarly Modern Commentary"
66521,32055,"Haydock (Revised)","They were imprisoned in this darkness like unrepentant slaves for three days—a prefiguration of the spiritual darkness of the Gentiles before the resurrection of Christ.","Scholarly Modern Commentary"
66522,32056,"Haydock (Revised)","Their interior darkness was reflected in their exterior environment. They were filled with an extreme anxiety and seemed forgotten by Providence, as if buried in a dismal obscurity.","Scholarly Modern Commentary"
66523,32059,"Haydock (Revised)","Even the light from lightning provided no relief, as it only served to heighten their fear and confusion.","Scholarly Modern Commentary"
66524,32060,"Haydock (Revised)","The Egyptian magicians found themselves powerless, unable to secure themselves or imitate the divine miracle.","Scholarly Modern Commentary"
66525,32062,"Haydock (Revised)","The Egyptians, who once worshiped and fed serpents as sacred animals, were now terrified by their hissing. In their distress, many seemed to wish for death, but it fled from them.","Scholarly Modern Commentary"
66526,32063,"Haydock (Revised)","A guilty conscience creates its own cowardice; while a crime might seem safe for a moment, it can never truly be 'secure.'","Scholarly Modern Commentary"
66527,32064,"Haydock (Revised)","Extreme despair often follows when a person gives way to these dark thoughts.","Scholarly Modern Commentary"
66528,32065,"Haydock (Revised)","Fear and the expectation of punishment fill the soul with a mortal anxiety.","Scholarly Modern Commentary"
66529,32067,"Haydock (Revised)","The combined weight of terrifying visions and the remorse of conscience was overwhelming.","Scholarly Modern Commentary"
66530,32068,"Haydock (Revised)","The darkness effectively acted as an iron chain, forcing everyone to remain where they were.","Scholarly Modern Commentary"
66531,32070,"Haydock (Revised)","Even the most natural sounds, like the singing of birds, offered no comfort to those who were already terrified.","Scholarly Modern Commentary"
66532,32075,"Haydock (Revised)","While the land of Goshen was preserved, the lamentations of the Egyptians were heard by the Hebrews. They are called 'saints' here because they were set apart as God's holy people.","Scholarly Modern Commentary"
66533,32077,"Haydock (Revised)","Conversely, God led His people in triumph. He provided them with a 'harmless sun'—a light that guided but did not molest them—and provided for them even in the desert.","Scholarly Modern Commentary"
66534,32078,"Haydock (Revised)","While the Hebrews were originally without the written Law, it was preserved through divine guidance and eventual revelation. The Jews were selected to be the keepers of this treasure for all nations.","Scholarly Modern Commentary"
66535,32079,"Haydock (Revised)","Moses, the 'one child' preserved from the Egyptians' decree, was raised up to lead his people and eventually see the destruction of their enemies in the Red Sea.","Scholarly Modern Commentary"
